Customer_ID,Age,Gender,City,Income,Purchase_Amount,Product_Category,Payment_Method,Order_Status,Order_Date,Delivery_Time_Days,Discount_Applied,Rating,Return_Status,Customer_Segment,Region,Sales_Channel,Loyalty_Points,Coupon_Used,Shipping_Cost,Profit
4985,46,Male,Hyderabad,101889,3728,Electronics,Cash,Completed,2023-07-27 16:00:00,2,0,1,Not Returned,Premium,East,Offline,714,1,396,1833
4986,55,Male,Delhi,69519,2167,Electronics,Cash,Pending,2023-07-27 17:00:00,6,0,2,Returned,Premium,North,Online,749,0,128,256
4987,20,Female,Delhi,96979,4073,Clothing,UPI,Pending,2023-07-27 18:00:00,4,0,1,Not Returned,VIP,North,Offline,477,0,353,24
4988,57,Female,Bangalore,105973,1383,Furniture,Cash,Cancelled,2023-07-27 19:00:00,9,0,1,Returned,Regular,East,Offline,628,1,434,-402
4989,36,Male,Hyderabad,117500,1952,Clothing,Cash,Completed,2023-07-27 20:00:00,7,0,3,Returned,Regular,North,Online,119,1,159,1332
4990,25,Male,Hyderabad,37072,1874,Furniture,Cash,Pending,2023-07-27 21:00:00,9,1,5,Not Returned,VIP,West,Offline,868,1,60,916
4991,65,Male,Mumbai,76856,4315,Electronics,Cash,Cancelled,2023-07-27 22:00:00,8,1,1,Not Returned,Regular,East,Online,859,1,396,1440
4992,57,Female,Delhi,27719,1763,Electronics,Card,Cancelled,2023-07-27 23:00:00,2,1,3,Returned,Premium,West,Offline,700,1,126,-329
4993,48,Female,Chennai,121059,4107,Electronics,UPI,Cancelled,2023-07-28 00:00:00,8,1,4,Returned,VIP,South,Offline,594,1,198,745
4994,25,Male,Hyderabad,81117,974,Electronics,UPI,Completed,2023-07-28 01:00:00,2,0,3,Returned,Premium,South,Offline,667,1,464,1141
4995,20,Male,Bangalore,131817,1253,Clothing,Cash,Cancelled,2023-07-28 02:00:00,5,0,1,Returned,VIP,West,Online,215,0,488,1589
4996,30,Male,Mumbai,102314,1199,Grocery,Card,Cancelled,2023-07-28 03:00:00,6,1,5,Returned,Premium,West,Offline,390,0,396,-456
4997,43,Female,Hyderabad,134473,2827,Grocery,Cash,Pending,2023-07-28 04:00:00,1,0,3,Returned,VIP,South,Offline,603,1,381,-243
4998,19,Male,Mumbai,93935,1270,Electronics,UPI,Pending,2023-07-28 05:00:00,5,1,2,Returned,Regular,West,Offline,893,0,217,1831
4999,25,Male,Delhi,105049,993,Electronics,Cash,Cancelled,2023-07-28 06:00:00,1,0,3,Returned,Premium,South,Offline,652,1,94,1027
5000,33,Female,Delhi,90510,2734,Electronics,Cash,Completed,2023-07-28 07:00:00,1,1,5,Returned,Premium,South,Online,632,0,378,531
5001,65,Female,Bangalore,128155,2110,Grocery,UPI,Pending,2023-07-28 08:00:00,9,1,1,Not Returned,Regular,East,Offline,893,0,310,-373
5002,53,Male,Mumbai,109956,2102,Furniture,UPI,Cancelled,2023-07-28 09:00:00,2,1,5,Returned,Regular,South,Online,676,0,339,151
5003,24,Female,Mumbai,71279,2727,Electronics,UPI,Pending,2023-07-28 10:00:00,8,0,2,Not Returned,Premium,West,Offline,165,1,453,671
5004,58,Male,Bangalore,71143,458,Grocery,UPI,Pending,2023-07-28 11:00:00,7,1,1,Returned,Premium,South,Online,150,1,39,1975
5005,46,Female,Chennai,85696,2075,Clothing,UPI,Pending,2023-07-28 12:00:00,2,0,5,Returned,VIP,South,Offline,458,0,317,789
5006,63,Male,Mumbai,81040,2770,Electronics,UPI,Completed,2023-07-28 13:00:00,1,1,1,Returned,Regular,South,Offline,825,1,449,565
5007,62,Female,Chennai,119168,2317,Electronics,UPI,Cancelled,2023-07-28 14:00:00,5,0,2,Returned,VIP,West,Online,569,0,381,192
5008,27,Male,Hyderabad,44740,2693,Clothing,Cash,Cancelled,2023-07-28 15:00:00,8,0,4,Not Returned,Premium,South,Online,225,0,104,722
5009,42,Female,Hyderabad,54000,3403,Clothing,Cash,Cancelled,2023-07-28 16:00:00,1,1,5,Not Returned,Premium,South,Online,306,1,53,1130
5010,61,Female,Hyderabad,143945,4837,Electronics,Card,Completed,2023-07-28 17:00:00,2,1,2,Returned,Premium,East,Offline,620,0,356,1923
5011,67,Female,Chennai,145250,3247,Grocery,Card,Cancelled,2023-07-28 18:00:00,5,0,2,Returned,Premium,North,Offline,385,0,296,1935
5012,49,Female,Bangalore,136786,3691,Furniture,Cash,Cancelled,2023-07-28 19:00:00,5,0,2,Returned,VIP,West,Online,899,0,146,380
5013,56,Male,Bangalore,141934,3459,Electronics,Cash,Pending,2023-07-28 20:00:00,2,1,2,Not Returned,VIP,East,Offline,768,0,191,149
5014,31,Male,Chennai,59914,851,Clothing,UPI,Cancelled,2023-07-28 21:00:00,4,1,2,Not Returned,Regular,West,Offline,907,0,25,899
5015,68,Male,Chennai,37157,3214,Clothing,Card,Cancelled,2023-07-28 22:00:00,6,0,5,Returned,Premium,South,Offline,997,0,188,316
5016,20,Female,Hyderabad,40411,2044,Grocery,Cash,Completed,2023-07-28 23:00:00,6,1,2,Not Returned,Premium,South,Offline,762,1,415,148
5017,65,Female,Bangalore,97356,1297,Grocery,UPI,Pending,2023-07-29 00:00:00,2,1,4,Returned,Regular,North,Offline,770,1,154,221
5018,69,Male,Delhi,72516,4936,Furniture,Cash,Completed,2023-07-29 01:00:00,8,1,5,Returned,Regular,South,Offline,45,0,384,-117
5019,42,Female,Hyderabad,59827,975,Furniture,Cash,Completed,2023-07-29 02:00:00,4,0,3,Not Returned,Premium,East,Offline,227,1,269,1874
5020,55,Male,Chennai,84424,3048,Electronics,Cash,Pending,2023-07-29 03:00:00,5,1,5,Not Returned,VIP,East,Offline,868,0,378,1774
5021,43,Male,Chennai,127052,3907,Clothing,Cash,Pending,2023-07-29 04:00:00,5,1,3,Returned,VIP,South,Offline,147,0,267,198
5022,66,Male,Chennai,119792,631,Electronics,UPI,Pending,2023-07-29 05:00:00,6,0,3,Returned,Regular,East,Online,528,0,305,954
5023,42,Male,Chennai,103204,1415,Grocery,UPI,Completed,2023-07-29 06:00:00,9,1,4,Returned,Regular,North,Offline,560,1,132,874
5024,50,Male,Bangalore,51396,3723,Furniture,Card,Pending,2023-07-29 07:00:00,9,0,5,Returned,VIP,East,Offline,147,0,484,1060
5025,66,Female,Hyderabad,126772,1294,Furniture,UPI,Pending,2023-07-29 08:00:00,1,0,5,Not Returned,Premium,East,Offline,812,1,346,918
5026,39,Female,Hyderabad,143006,4926,Electronics,Card,Completed,2023-07-29 09:00:00,5,0,3,Not Returned,VIP,West,Offline,909,1,266,765
5027,61,Female,Chennai,53039,3736,Grocery,Card,Completed,2023-07-29 10:00:00,3,0,3,Returned,Regular,South,Online,280,0,172,1019
5028,39,Male,Bangalore,131787,1739,Grocery,UPI,Cancelled,2023-07-29 11:00:00,2,0,5,Returned,Premium,West,Online,667,0,433,207
5029,49,Female,Hyderabad,28567,3588,Furniture,UPI,Cancelled,2023-07-29 12:00:00,9,0,1,Returned,Premium,South,Online,641,0,362,745
5030,68,Female,Chennai,84185,3849,Furniture,Cash,Completed,2023-07-29 13:00:00,7,0,4,Returned,VIP,West,Online,862,1,118,1518
5031,22,Female,Chennai,84052,1292,Electronics,UPI,Pending,2023-07-29 14:00:00,4,1,1,Returned,Regular,South,Online,615,1,218,-435
5032,27,Female,Bangalore,23338,1465,Furniture,Cash,Pending,2023-07-29 15:00:00,4,0,3,Returned,Regular,West,Online,727,0,26,433
5033,65,Male,Hyderabad,88843,2713,Clothing,Cash,Completed,2023-07-29 16:00:00,3,0,1,Not Returned,Regular,West,Online,287,0,424,766
5034,59,Male,Chennai,94669,676,Clothing,UPI,Pending,2023-07-29 17:00:00,3,0,2,Not Returned,VIP,North,Offline,664,1,495,-342
5035,42,Female,Chennai,107144,4095,Furniture,Card,Completed,2023-07-29 18:00:00,4,0,4,Returned,VIP,South,Offline,761,0,372,1486
5036,64,Male,Chennai,44035,602,Clothing,Card,Completed,2023-07-29 19:00:00,8,1,1,Returned,VIP,West,Offline,243,0,183,1292
5037,22,Female,Hyderabad,125919,1827,Grocery,Cash,Cancelled,2023-07-29 20:00:00,1,1,4,Returned,Regular,West,Offline,390,1,160,1776
5038,44,Male,Mumbai,80372,331,Grocery,Cash,Cancelled,2023-07-29 21:00:00,6,1,4,Not Returned,VIP,North,Online,827,0,96,1980
5039,40,Female,Mumbai,148778,3102,Clothing,Cash,Pending,2023-07-29 22:00:00,7,0,1,Returned,Premium,West,Online,17,1,183,104
5040,42,Male,Bangalore,33660,3479,Furniture,Cash,Cancelled,2023-07-29 23:00:00,1,1,1,Not Returned,Regular,West,Online,795,0,316,681
5041,26,Male,Hyderabad,79520,1099,Grocery,Card,Completed,2023-07-30 00:00:00,9,0,5,Not Returned,Regular,North,Online,593,1,64,1876
5042,68,Female,Bangalore,144592,4595,Clothing,UPI,Cancelled,2023-07-30 01:00:00,6,0,3,Returned,Regular,South,Offline,492,0,201,1668
5043,55,Female,Delhi,108382,448,Grocery,UPI,Completed,2023-07-30 02:00:00,9,0,4,Returned,Regular,West,Offline,298,0,369,785
5044,51,Male,Bangalore,24891,587,Furniture,UPI,Cancelled,2023-07-30 03:00:00,7,1,3,Returned,Premium,South,Offline,314,0,323,16
5045,56,Male,Chennai,50618,511,Furniture,Cash,Completed,2023-07-30 04:00:00,5,0,2,Not Returned,Regular,South,Online,389,0,481,1725
5046,32,Male,Delhi,55561,346,Grocery,UPI,Pending,2023-07-30 05:00:00,4,1,1,Returned,Premium,North,Online,836,1,194,729
5047,67,Female,Delhi,134560,4448,Grocery,Card,Completed,2023-07-30 06:00:00,3,1,4,Not Returned,Premium,East,Offline,875,0,120,188
5048,40,Female,Delhi,90022,2108,Grocery,Card,Cancelled,2023-07-30 07:00:00,3,1,1,Not Returned,Regular,West,Offline,410,1,178,305
5049,44,Female,Mumbai,39939,4313,Grocery,Card,Pending,2023-07-30 08:00:00,5,0,2,Returned,Regular,West,Offline,809,0,22,227
5050,23,Female,Bangalore,125358,464,Furniture,UPI,Pending,2023-07-30 09:00:00,8,0,3,Not Returned,VIP,South,Offline,73,0,185,664
5051,33,Male,Chennai,142055,1160,Furniture,Cash,Cancelled,2023-07-30 10:00:00,3,0,3,Not Returned,Regular,East,Online,995,0,238,130
5052,43,Female,Chennai,136911,651,Clothing,Card,Completed,2023-07-30 11:00:00,5,0,5,Returned,Regular,East,Online,725,0,192,739
5053,45,Female,Hyderabad,114912,1129,Clothing,UPI,Pending,2023-07-30 12:00:00,7,1,1,Not Returned,Regular,West,Online,404,1,305,352
5054,53,Female,Mumbai,54943,3977,Clothing,Card,Pending,2023-07-30 13:00:00,4,0,3,Not Returned,VIP,South,Offline,751,0,210,-424
5055,56,Female,Hyderabad,110271,2442,Grocery,UPI,Pending,2023-07-30 14:00:00,1,0,1,Returned,Premium,West,Offline,569,0,480,-1
5056,49,Female,Mumbai,86213,3769,Electronics,Cash,Completed,2023-07-30 15:00:00,8,1,5,Not Returned,VIP,West,Offline,608,1,47,1668
5057,51,Female,Hyderabad,118531,1310,Clothing,UPI,Cancelled,2023-07-30 16:00:00,8,1,3,Returned,Regular,South,Online,22,1,61,1213
5058,18,Female,Bangalore,110335,4942,Clothing,UPI,Completed,2023-07-30 17:00:00,1,0,5,Not Returned,Premium,West,Online,335,0,297,1119
5059,57,Male,Bangalore,47761,833,Clothing,UPI,Completed,2023-07-30 18:00:00,8,0,5,Not Returned,VIP,North,Offline,212,0,35,585
5060,59,Male,Chennai,145194,3214,Grocery,Cash,Pending,2023-07-30 19:00:00,7,0,5,Not Returned,Regular,North,Offline,866,1,223,-327
5061,69,Female,Delhi,130725,2458,Electronics,UPI,Pending,2023-07-30 20:00:00,5,1,1,Not Returned,Premium,West,Online,455,1,457,1182
5062,40,Male,Chennai,148990,2347,Clothing,UPI,Cancelled,2023-07-30 21:00:00,2,0,2,Returned,VIP,North,Online,530,0,95,1781
5063,54,Female,Bangalore,39742,3564,Furniture,Card,Cancelled,2023-07-30 22:00:00,4,0,5,Not Returned,Regular,East,Offline,242,1,428,518
5064,57,Female,Bangalore,42792,3398,Furniture,Cash,Completed,2023-07-30 23:00:00,5,0,1,Not Returned,Premium,East,Offline,37,1,273,844
5065,26,Male,Hyderabad,109139,3333,Electronics,UPI,Completed,2023-07-31 00:00:00,9,0,4,Returned,Premium,East,Offline,345,1,484,254
5066,18,Male,Mumbai,37495,4455,Clothing,UPI,Pending,2023-07-31 01:00:00,8,1,3,Returned,Regular,West,Online,688,1,184,951
5067,41,Male,Hyderabad,30261,1017,Electronics,Cash,Cancelled,2023-07-31 02:00:00,2,1,3,Returned,VIP,East,Offline,328,0,214,299
5068,48,Male,Chennai,24093,4754,Electronics,UPI,Pending,2023-07-31 03:00:00,2,1,1,Returned,Premium,East,Offline,998,1,160,-122
5069,47,Male,Chennai,112812,4184,Furniture,UPI,Pending,2023-07-31 04:00:00,2,1,3,Returned,VIP,North,Online,901,0,108,-424
5070,32,Male,Hyderabad,96777,1284,Clothing,Cash,Cancelled,2023-07-31 05:00:00,6,1,3,Not Returned,Regular,East,Online,701,1,416,665
5071,33,Female,Mumbai,144346,2880,Electronics,Card,Cancelled,2023-07-31 06:00:00,1,1,1,Not Returned,Premium,North,Offline,263,0,115,1918
5072,43,Female,Chennai,113464,3346,Electronics,Card,Pending,2023-07-31 07:00:00,4,1,3,Returned,VIP,North,Offline,79,0,41,1317
5073,51,Male,Mumbai,121157,4217,Clothing,Card,Completed,2023-07-31 08:00:00,4,0,5,Returned,Regular,East,Online,913,1,233,1606
5074,41,Male,Chennai,39649,4818,Furniture,Card,Pending,2023-07-31 09:00:00,3,1,1,Returned,VIP,North,Offline,328,1,279,1094
5075,65,Female,Mumbai,98189,4720,Furniture,Card,Completed,2023-07-31 10:00:00,4,1,1,Not Returned,Premium,West,Offline,68,1,489,1643
5076,55,Male,Hyderabad,109568,1740,Grocery,Cash,Pending,2023-07-31 11:00:00,7,0,4,Not Returned,Premium,North,Offline,704,0,339,-208
5077,27,Female,Chennai,31182,2607,Clothing,Cash,Completed,2023-07-31 12:00:00,3,0,2,Returned,VIP,South,Online,53,1,87,-133
5078,62,Male,Delhi,41964,987,Electronics,Card,Pending,2023-07-31 13:00:00,2,1,5,Not Returned,Regular,North,Offline,192,0,381,319
5079,29,Female,Hyderabad,115809,605,Electronics,Cash,Completed,2023-07-31 14:00:00,5,1,3,Returned,Premium,South,Offline,620,0,374,28
5080,20,Female,Chennai,37978,3226,Furniture,UPI,Pending,2023-07-31 15:00:00,7,1,3,Returned,Premium,North,Online,356,0,402,1590
5081,63,Male,Bangalore,74064,1724,Electronics,Cash,Pending,2023-07-31 16:00:00,4,0,2,Returned,VIP,South,Offline,575,0,279,1614
5082,29,Female,Delhi,20259,4778,Clothing,UPI,Cancelled,2023-07-31 17:00:00,4,0,3,Not Returned,VIP,North,Online,969,0,168,1484
5083,53,Male,Bangalore,101206,4441,Grocery,Card,Pending,2023-07-31 18:00:00,7,1,1,Returned,VIP,East,Offline,159,1,50,706
5084,43,Male,Hyderabad,71053,2211,Clothing,Cash,Completed,2023-07-31 19:00:00,1,0,5,Not Returned,Premium,East,Offline,653,1,344,664
5085,37,Female,Bangalore,61432,4869,Clothing,UPI,Pending,2023-07-31 20:00:00,8,1,5,Returned,VIP,North,Online,692,1,315,575
5086,24,Male,Hyderabad,88243,4421,Electronics,UPI,Pending,2023-07-31 21:00:00,4,1,3,Not Returned,Regular,East,Offline,737,0,48,1612
5087,29,Male,Delhi,131094,1876,Clothing,Cash,Completed,2023-07-31 22:00:00,7,0,4,Not Returned,Premium,South,Offline,490,1,207,147
5088,53,Male,Mumbai,136480,1554,Clothing,Card,Completed,2023-07-31 23:00:00,7,0,4,Not Returned,VIP,West,Online,596,1,313,1147
5089,46,Male,Mumbai,126566,2679,Clothing,UPI,Cancelled,2023-08-01 00:00:00,3,0,3,Not Returned,Premium,North,Offline,961,0,405,1579
5090,49,Male,Chennai,28798,1234,Electronics,UPI,Cancelled,2023-08-01 01:00:00,6,0,2,Returned,Regular,East,Offline,182,0,370,791
5091,50,Male,Delhi,35784,4464,Grocery,UPI,Completed,2023-08-01 02:00:00,2,1,3,Not Returned,Regular,South,Offline,528,1,79,1346
5092,37,Female,Mumbai,124557,4017,Clothing,Cash,Completed,2023-08-01 03:00:00,6,1,3,Returned,VIP,East,Online,284,0,58,1770
5093,63,Male,Mumbai,51861,2035,Grocery,Cash,Pending,2023-08-01 04:00:00,3,1,4,Returned,Premium,South,Online,403,0,382,913
5094,35,Female,Delhi,86012,590,Electronics,Card,Completed,2023-08-01 05:00:00,1,0,2,Not Returned,Premium,West,Offline,845,0,220,1003
5095,40,Female,Bangalore,37814,2107,Clothing,Cash,Completed,2023-08-01 06:00:00,7,1,4,Returned,Premium,North,Online,223,0,359,428
5096,25,Male,Delhi,37904,522,Electronics,Card,Cancelled,2023-08-01 07:00:00,6,1,1,Not Returned,Premium,West,Offline,76,1,146,408
5097,58,Male,Mumbai,80499,1726,Grocery,UPI,Cancelled,2023-08-01 08:00:00,3,0,2,Not Returned,Premium,East,Offline,602,1,54,-142
5098,42,Female,Chennai,75047,590,Clothing,Cash,Cancelled,2023-08-01 09:00:00,4,0,3,Returned,Premium,East,Offline,977,0,290,1517
5099,18,Female,Chennai,119082,3251,Clothing,Card,Cancelled,2023-08-01 10:00:00,8,1,1,Returned,Regular,North,Offline,994,0,370,-57
5100,48,Female,Delhi,127576,2294,Clothing,Cash,Cancelled,2023-08-01 11:00:00,4,1,3,Returned,Regular,West,Online,242,0,304,-1
5101,51,Male,Bangalore,126785,1707,Grocery,Card,Pending,2023-08-01 12:00:00,2,0,4,Not Returned,Premium,South,Online,101,0,286,1337
5102,65,Female,Chennai,87968,1147,Furniture,UPI,Completed,2023-08-01 13:00:00,1,1,4,Returned,VIP,North,Online,97,0,391,535
5103,69,Male,Hyderabad,88260,3585,Clothing,Cash,Completed,2023-08-01 14:00:00,6,1,1,Returned,Premium,West,Offline,447,1,376,924
5104,37,Male,Hyderabad,81348,1505,Clothing,UPI,Pending,2023-08-01 15:00:00,3,1,3,Returned,Premium,South,Online,755,1,43,546
5105,49,Male,Bangalore,110815,800,Grocery,Cash,Cancelled,2023-08-01 16:00:00,4,0,2,Not Returned,Premium,South,Online,228,1,363,715
5106,30,Female,Bangalore,96139,3978,Grocery,Cash,Cancelled,2023-08-01 17:00:00,2,0,5,Returned,Premium,West,Online,919,1,276,-334
5107,33,Male,Bangalore,65457,290,Clothing,Card,Pending,2023-08-01 18:00:00,7,1,1,Returned,Premium,South,Offline,615,1,165,1892
5108,43,Male,Mumbai,139896,2229,Clothing,Cash,Completed,2023-08-01 19:00:00,6,1,1,Returned,VIP,North,Online,554,1,496,612
5109,27,Female,Mumbai,78728,4206,Electronics,Card,Completed,2023-08-01 20:00:00,7,0,1,Returned,Premium,South,Offline,945,0,164,799
5110,42,Female,Chennai,119371,3078,Grocery,UPI,Cancelled,2023-08-01 21:00:00,2,1,3,Not Returned,Regular,South,Online,819,1,471,887
5111,49,Female,Delhi,58219,3265,Grocery,Cash,Completed,2023-08-01 22:00:00,8,1,4,Not Returned,Regular,East,Online,828,0,227,1521
5112,40,Male,Hyderabad,140173,4634,Clothing,Cash,Completed,2023-08-01 23:00:00,1,0,5,Not Returned,Premium,East,Offline,364,0,106,315
5113,18,Female,Chennai,141266,506,Clothing,Cash,Completed,2023-08-02 00:00:00,9,1,4,Not Returned,Regular,East,Online,383,1,252,523
5114,23,Male,Bangalore,105336,3443,Grocery,Card,Cancelled,2023-08-02 01:00:00,9,1,4,Returned,VIP,East,Offline,425,0,231,-484
5115,68,Female,Delhi,58666,2128,Clothing,Card,Pending,2023-08-02 02:00:00,4,0,2,Returned,Regular,East,Offline,284,0,44,730
5116,34,Female,Bangalore,114350,3696,Grocery,Cash,Completed,2023-08-02 03:00:00,8,0,3,Not Returned,VIP,South,Offline,729,1,28,956
5117,33,Female,Bangalore,86186,3030,Clothing,Card,Cancelled,2023-08-02 04:00:00,9,0,3,Not Returned,Regular,North,Online,195,0,372,1934
5118,39,Female,Hyderabad,138973,4482,Electronics,Card,Cancelled,2023-08-02 05:00:00,1,0,5,Not Returned,Premium,South,Offline,324,1,56,-53
5119,33,Male,Chennai,79887,2592,Grocery,UPI,Pending,2023-08-02 06:00:00,9,1,3,Not Returned,VIP,North,Online,756,1,162,517
5120,37,Male,Delhi,20811,1411,Clothing,Card,Completed,2023-08-02 07:00:00,1,1,2,Returned,Regular,West,Online,410,1,424,1712
5121,48,Male,Delhi,104237,3931,Electronics,Cash,Cancelled,2023-08-02 08:00:00,8,1,3,Not Returned,Regular,North,Offline,828,1,479,1188
5122,51,Male,Bangalore,75838,3302,Clothing,Card,Completed,2023-08-02 09:00:00,4,1,3,Returned,Regular,West,Online,98,1,186,1847
5123,25,Male,Chennai,100431,1555,Grocery,UPI,Cancelled,2023-08-02 10:00:00,7,1,3,Returned,Premium,West,Online,415,1,447,1200
5124,23,Female,Hyderabad,46131,4285,Electronics,UPI,Cancelled,2023-08-02 11:00:00,2,1,2,Not Returned,Regular,West,Offline,149,0,68,1495
5125,26,Female,Delhi,55102,1683,Grocery,Card,Cancelled,2023-08-02 12:00:00,7,0,3,Returned,VIP,North,Offline,416,0,98,570
5126,19,Male,Chennai,27973,1565,Clothing,Card,Pending,2023-08-02 13:00:00,6,0,2,Not Returned,VIP,South,Online,244,1,103,131
5127,31,Female,Chennai,92809,3712,Grocery,Card,Pending,2023-08-02 14:00:00,2,1,4,Not Returned,VIP,East,Offline,83,0,394,775
5128,51,Male,Bangalore,61463,3577,Grocery,Card,Cancelled,2023-08-02 15:00:00,7,1,1,Returned,Regular,West,Online,204,0,438,1538
5129,26,Male,Chennai,75507,1526,Grocery,Cash,Pending,2023-08-02 16:00:00,5,0,4,Returned,VIP,East,Offline,865,1,83,1156
5130,65,Female,Bangalore,128346,2309,Clothing,Cash,Cancelled,2023-08-02 17:00:00,1,1,1,Returned,Premium,West,Offline,952,1,345,1871
5131,35,Female,Bangalore,56442,3704,Grocery,UPI,Completed,2023-08-02 18:00:00,9,1,5,Not Returned,Regular,North,Offline,306,1,369,499
5132,54,Female,Hyderabad,68627,827,Furniture,UPI,Completed,2023-08-02 19:00:00,2,1,4,Not Returned,VIP,East,Online,542,0,115,-187
5133,43,Female,Hyderabad,71288,3417,Grocery,Card,Cancelled,2023-08-02 20:00:00,6,0,2,Not Returned,Premium,West,Online,507,1,159,1695
5134,65,Female,Delhi,43058,2138,Furniture,Cash,Pending,2023-08-02 21:00:00,4,0,4,Returned,Regular,East,Online,391,1,138,-276
5135,19,Male,Hyderabad,120116,1123,Electronics,Cash,Cancelled,2023-08-02 22:00:00,6,0,2,Not Returned,Regular,South,Online,99,1,499,-84
5136,52,Female,Delhi,143557,3897,Furniture,UPI,Cancelled,2023-08-02 23:00:00,9,0,1,Returned,Premium,West,Offline,378,1,380,1758
5137,47,Male,Mumbai,103414,624,Furniture,Cash,Cancelled,2023-08-03 00:00:00,9,1,5,Not Returned,Premium,West,Online,297,1,455,1116
5138,62,Male,Hyderabad,76909,3206,Clothing,UPI,Completed,2023-08-03 01:00:00,3,1,1,Returned,Premium,East,Online,668,1,246,1316
5139,40,Male,Delhi,24681,3954,Furniture,UPI,Cancelled,2023-08-03 02:00:00,6,1,5,Not Returned,Regular,South,Online,815,0,203,117
5140,42,Female,Hyderabad,60000,1730,Electronics,Card,Pending,2023-08-03 03:00:00,3,1,1,Returned,Premium,North,Offline,645,1,273,1923
5141,24,Male,Chennai,80227,3861,Furniture,Cash,Pending,2023-08-03 04:00:00,4,0,3,Not Returned,VIP,North,Online,141,1,51,1491
5142,35,Female,Delhi,56926,1248,Furniture,Cash,Pending,2023-08-03 05:00:00,9,0,2,Returned,VIP,South,Online,145,0,138,898
5143,33,Female,Bangalore,59979,2442,Electronics,Cash,Pending,2023-08-03 06:00:00,1,0,2,Returned,Regular,South,Offline,126,0,426,1547
5144,45,Female,Hyderabad,137847,3103,Grocery,Cash,Cancelled,2023-08-03 07:00:00,8,1,4,Returned,Premium,South,Online,243,1,253,-160
5145,40,Male,Mumbai,147809,2600,Clothing,UPI,Completed,2023-08-03 08:00:00,6,0,5,Returned,Regular,North,Online,151,0,431,951
5146,36,Male,Delhi,114432,4406,Clothing,Cash,Cancelled,2023-08-03 09:00:00,2,1,3,Returned,Regular,South,Online,440,0,88,1799
5147,57,Female,Mumbai,128639,1759,Furniture,Card,Pending,2023-08-03 10:00:00,1,1,1,Not Returned,Premium,South,Offline,561,0,135,-365
5148,43,Female,Bangalore,43915,1118,Clothing,Card,Pending,2023-08-03 11:00:00,2,0,3,Returned,VIP,North,Offline,634,0,112,1793
5149,47,Male,Chennai,64533,868,Furniture,UPI,Pending,2023-08-03 12:00:00,3,1,3,Not Returned,Premium,South,Online,932,1,440,1326
5150,46,Female,Delhi,42261,1112,Grocery,UPI,Pending,2023-08-03 13:00:00,2,1,1,Not Returned,Premium,South,Online,423,0,345,-316
5151,19,Male,Chennai,115289,3677,Electronics,Cash,Completed,2023-08-03 14:00:00,4,1,5,Returned,Premium,West,Online,295,0,475,1515
5152,49,Female,Bangalore,42354,3537,Furniture,Card,Cancelled,2023-08-03 15:00:00,5,1,3,Returned,Regular,West,Online,458,1,40,-293
5153,52,Female,Mumbai,117680,2832,Electronics,Card,Cancelled,2023-08-03 16:00:00,2,1,3,Returned,VIP,East,Online,922,1,436,1197
5154,68,Male,Hyderabad,32145,263,Electronics,Card,Completed,2023-08-03 17:00:00,1,1,1,Returned,Regular,South,Online,288,0,47,1996
5155,19,Female,Chennai,131018,3731,Grocery,Card,Pending,2023-08-03 18:00:00,3,0,2,Returned,VIP,West,Offline,336,0,318,1964
5156,25,Female,Chennai,121536,4583,Clothing,UPI,Completed,2023-08-03 19:00:00,3,0,4,Returned,VIP,East,Online,839,1,93,33
5157,68,Female,Bangalore,83878,3741,Clothing,Cash,Pending,2023-08-03 20:00:00,3,0,4,Returned,Regular,North,Online,149,0,410,-216
5158,39,Male,Mumbai,137116,4153,Electronics,Cash,Pending,2023-08-03 21:00:00,3,1,4,Not Returned,Premium,South,Offline,467,0,386,323
5159,68,Male,Delhi,142153,2424,Clothing,UPI,Completed,2023-08-03 22:00:00,5,1,2,Not Returned,Regular,North,Offline,910,1,24,236
5160,30,Male,Hyderabad,85731,4258,Clothing,UPI,Completed,2023-08-03 23:00:00,9,1,3,Returned,Premium,West,Online,585,1,33,71
5161,33,Female,Mumbai,70935,4035,Clothing,Cash,Cancelled,2023-08-04 00:00:00,2,1,4,Returned,Premium,North,Offline,677,1,364,45
5162,60,Male,Mumbai,37537,2767,Clothing,Cash,Cancelled,2023-08-04 01:00:00,1,1,4,Returned,VIP,East,Offline,944,1,343,1964
5163,23,Female,Chennai,36840,1167,Furniture,UPI,Cancelled,2023-08-04 02:00:00,3,0,3,Not Returned,Premium,West,Offline,911,1,225,1806
5164,60,Male,Chennai,106057,2784,Grocery,Cash,Pending,2023-08-04 03:00:00,1,1,1,Not Returned,Premium,West,Online,730,0,426,1876
5165,59,Male,Chennai,71739,2031,Furniture,Card,Completed,2023-08-04 04:00:00,6,1,3,Returned,Regular,West,Online,912,1,297,1025
5166,63,Male,Hyderabad,141609,4090,Grocery,Card,Completed,2023-08-04 05:00:00,3,1,4,Not Returned,Premium,North,Offline,672,0,354,-235
5167,58,Female,Delhi,23640,2379,Grocery,UPI,Cancelled,2023-08-04 06:00:00,5,0,4,Returned,VIP,West,Online,104,0,467,473
5168,68,Female,Chennai,63144,4618,Electronics,UPI,Cancelled,2023-08-04 07:00:00,8,0,5,Returned,Regular,North,Offline,102,1,235,688
